"Data","Desenvolvedor","Classificacao","Especialista","Generalista","Misto","Total"
"2017-11-01","Hannu Honkanen","Misto",1,7,29,37
"2017-11-01","Jakub Jelen","Misto",1,7,29,37
"2017-11-01","Raul Metsma","Misto",1,7,29,37
"2017-12-01","Frank Morgner","Misto",1,7,29,37
"2018-01-01","Doug Engert","Generalista",1,7,29,37
"2018-01-01","Frank Morgner","Misto",1,7,29,37
"2018-01-01","Jakub Jelen","Misto",1,7,29,37
"2018-01-01","Jakuje","Misto",1,7,29,37
"2018-02-01","Doug Engert","Generalista",1,7,29,37
"2018-02-01","Frank Morgner","Misto",1,7,29,37
"2018-03-01","Doug Engert","Generalista",1,7,29,37
"2018-03-01","Frank Morgner","Misto",1,7,29,37
"2018-03-01","Hannu Honkanen","Misto",1,7,29,37
"2018-04-01","Doug Engert","Generalista",1,7,29,37
"2018-04-01","Frank Morgner","Misto",1,7,29,37
"2018-04-01","Hannu Honkanen","Misto",1,7,29,37
"2018-04-01","Jakub Jelen","Misto",1,7,29,37
"2018-04-01","Peter Marschall","Misto",1,7,29,37
"2018-05-01","Frank Morgner","Misto",1,7,29,37
"2018-05-01","Hannu Honkanen","Misto",1,7,29,37
"2018-05-01","Jakub Jelen","Misto",1,7,29,37
"2018-05-01","Jakuje","Misto",1,7,29,37
"2018-05-01","Peter Marschall","Misto",1,7,29,37
"2018-05-01","Raul Metsma","Misto",1,7,29,37
"2018-06-01","Andreas Schwier","Misto",1,7,29,37
"2018-06-01","Doug Engert","Generalista",1,7,29,37
"2018-06-01","Frank Morgner","Misto",1,7,29,37
"2018-06-01","Hannu Honkanen","Misto",1,7,29,37
"2018-06-01","Jakub Jelen","Misto",1,7,29,37
"2018-06-01","Peter Marschall","Misto",1,7,29,37
"2018-07-01","Frank Morgner","Misto",1,7,29,37
"2018-07-01","Jakub Jelen","Misto",1,7,29,37
"2018-07-01","Peter Marschall","Misto",1,7,29,37
"2018-08-01","Andreas Schwier","Misto",1,7,29,37
"2018-08-01","Doug Engert","Generalista",1,7,29,37
"2018-08-01","Frank Morgner","Misto",1,7,29,37
"2018-08-01","Jakub Jelen","Misto",1,7,29,37
"2018-09-01","Frank Morgner","Misto",1,7,29,37
"2018-09-01","Jakub Jelen","Misto",1,7,29,37
"2018-09-01","Peter Marschall","Misto",1,7,29,37
"2018-10-01","Frank Morgner","Misto",1,7,29,37
"2018-10-01","Hannu Honkanen","Misto",1,7,29,37
"2018-10-01","Jakub Jelen","Misto",1,7,29,37
"2018-10-01","Jakuje","Misto",1,7,29,37
"2018-10-01","Peter Marschall","Misto",1,7,29,37
"2018-11-01","Frank Morgner","Misto",1,7,29,37
"2018-11-01","Hannu Honkanen","Misto",1,7,29,37
"2018-11-01","Jakub Jelen","Misto",1,7,29,37
"2018-11-01","Peter Marschall","Misto",1,7,29,37
"2018-12-01","Doug Engert","Generalista",1,7,29,37
"2018-12-01","Frank Morgner","Misto",1,7,29,37
"2018-12-01","Jakub Jelen","Misto",1,7,29,37
"2018-12-01","Peter Marschall","Misto",1,7,29,37
"2019-01-01","Frank Morgner","Misto",1,7,29,37
"2019-01-01","Hannu Honkanen","Misto",1,7,29,37
"2019-01-01","Peter Marschall","Misto",1,7,29,37
"2019-01-01","Raul Metsma","Misto",1,7,29,37
"2019-02-01","Frank Morgner","Misto",1,7,29,37
"2019-02-01","Peter Marschall","Misto",1,7,29,37
"2019-03-01","Frank Morgner","Misto",1,7,29,37
"2019-03-01","Martin Paljak","Generalista",1,7,29,37
"2019-03-01","Raul Metsma","Misto",1,7,29,37
"2019-04-01","Frank Morgner","Misto",1,7,29,37
"2019-04-01","Jakub Jelen","Misto",1,7,29,37
"2019-04-01","Martin Paljak","Generalista",1,7,29,37
"2019-05-01","Frank Morgner","Misto",1,7,29,37
"2019-05-01","Jakub Jelen","Misto",1,7,29,37
"2019-06-01","Andreas Schwier","Misto",1,7,29,37
"2019-06-01","Frank Morgner","Misto",1,7,29,37
"2019-06-01","Peter Marschall","Misto",1,7,29,37
"2019-07-01","Frank Morgner","Misto",1,7,29,37
"2019-07-01","Jakub Jelen","Misto",1,8,29,38
"2019-07-01","Programatix","Generalista",1,8,29,38
"2019-08-01","Frank Morgner","Misto",1,8,29,38
"2019-08-01","Jakub Jelen","Misto",1,8,29,38
"2019-09-01","Andreas Schwier","Misto",1,8,29,38
"2019-09-01","Frank Morgner","Misto",1,8,29,38
"2019-09-01","Jakub Jelen","Misto",1,8,29,38
"2019-10-01","Frank Morgner","Misto",1,8,29,38
"2019-10-01","Jakub Jelen","Misto",1,8,29,38
"2019-11-01","Frank Morgner","Misto",1,8,29,38
"2019-11-01","Jakub Jelen","Misto",1,8,29,38
"2019-12-01","Andreas Schwier","Misto",1,8,29,38
"2019-12-01","Frank Morgner","Misto",1,8,29,38
"2019-12-01","Jakub Jelen","Misto",1,8,29,38
"2019-12-01","Peter Marschall","Misto",1,8,29,38
"2020-01-01","Frank Morgner","Misto",1,8,29,38
"2020-01-01","Jakub Jelen","Misto",1,8,29,38
"2020-01-01","Peter Marschall","Misto",1,8,29,38
"2020-02-01","Frank Morgner","Misto",1,8,29,38
"2020-02-01","Jakub Jelen","Misto",1,8,29,38
"2020-02-01","Peter Marschall","Misto",1,8,29,38
"2020-03-01","Frank Morgner","Misto",1,8,29,38
"2020-03-01","Jakub Jelen","Misto",1,8,29,38
"2020-03-01","Peter Marschall","Misto",1,8,29,38
"2020-04-01","Frank Morgner","Misto",1,8,29,38
"2020-04-01","Jakub Jelen","Misto",1,8,29,38
"2020-05-01","Doug Engert","Generalista",1,8,29,38
"2020-05-01","Frank Morgner","Misto",1,8,30,39
"2020-05-01","Peter Marschall","Misto",1,8,30,39
