desenvolvedor,variabilidade,fa_geral,qtd_commits_geral,qtd_commits_dl,qtd_commits_ac,qtd_arquivos,arquivo,qtd_commits_arquivo,fa_arquivo,ownership_perc,ownership_n,ownership_geral,ownership_geral_n,ownership_arquivo,ownership_arquivo_n,ownership_arquivo_perc,ownership_rlm,ownership_rlm_n
Jps,(ENABLE_OPENSSL) && OPENSSL_VERSION_NUMBER >= 0x0090800fL,0,1.099,0.693,0.693,1,cardos-tool.c,1,0,50.0,1.0,50.0,1.0,1,0.14285714285714285,4.0,0.9075700315670454,1.0
Martin,(ENABLE_OPENSSL) && OPENSSL_VERSION_NUMBER >= 0x0090800fL,1,1.099,0.693,0.693,1,cardos-tool.c,1,1,50.0,1.0,50.0,1.0,2,0.2857142857142857,8.0,0.9075700315670454,1.0
Alonbl,(ENABLE_PCSC),1,1.099,0.693,0.693,1,ctx.c,1,1,50.0,1.0,50.0,1.0,3,0.03333333333333333,0.09983361064891846,0.9075700315670454,1.0
Martin,(ENABLE_PCSC),0,1.099,0.693,0.693,1,ctx.c,1,0,50.0,1.0,50.0,1.0,4,0.044444444444444446,0.13311148086522462,0.9075700315670454,1.0
Piotr Majkrzak,(ENABLE_SM) && (ENABLE_OPENPACE),1,1.099,1.099,0.0,2,card-edo.c,1,1,100.0,1.0,100.0,1.0,1,0.5,33.333333333333336,1.0095035098875704,1.0
Piotr Majkrzak,(ENABLE_SM) && (ENABLE_OPENPACE),1,1.099,1.099,0.0,2,ctx.c,1,1,100.0,1.0,100.0,1.0,5,0.05555555555555555,0.16638935108153077,1.0095035098875704,1.0
Alegon01,(EVP_PKEY_CTX_set_rsa_oaep_md),1,1.386,0.693,1.099,1,pkcs11-tool.c,1,1,33.333,1.0,33.333,1.0,17,0.24285714285714285,0.7936507936507936,0.8639217126792015,1.0
Frank Morgner,(EVP_PKEY_CTX_set_rsa_oaep_md),0,1.386,0.693,1.099,1,pkcs11-tool.c,1,0,33.333,1.0,33.333,1.0,18,0.2571428571428571,0.8403361344537815,0.8639217126792015,1.0
Jakub Jelen,(EVP_PKEY_CTX_set_rsa_oaep_md),0,1.386,0.693,1.099,1,pkcs11-tool.c,1,0,33.333,1.0,33.333,1.0,19,0.2714285714285714,0.8870214752567693,0.8639217126792015,1.0
Jakub Jelen,(EVP_PKEY_CTX_set_rsa_oaep_md) && (EVP_PKEY_CTX_set_rsa_mgf1_md),1,0.693,0.693,0.0,1,pkcs11-tool.c,1,1,100.0,1.0,100.0,1.0,20,0.2857142857142857,0.9337068160597572,0.9821873255543234,1.0
Aet,(HAVE_DLFCN_H),1,1.609,1.386,0.693,2,libpkcs11.c,2,1,100.0,1.0,75.0,1.0,2,0.043478260869565216,0.37105751391465674,0.9542673571213689,1.0
Aet,(HAVE_DLFCN_H),1,1.609,1.386,0.693,2,scdl.c,1,1,50.0,1.0,75.0,1.0,1,0.05,0.47619047619047616,0.9542673571213689,1.0
Aj,(HAVE_DLFCN_H),0,1.609,0.693,1.386,2,scdl.c,1,0,50.0,1.0,25.0,0.333,2,0.1,0.9523809523809523,0.8329527375797673,0.8728714561634406
Aet,(HAVE_DLFCN_H) || (_WIN32),1,1.099,1.099,0.0,1,libpkcs11.c,2,1,100.0,1.0,100.0,1.0,4,0.08695652173913043,0.7421150278293135,1.0095035098875704,1.0
Laurent Bigonville,(HAVE_GUI) ||(BELPIC_PIN_PAD),0,1.099,0.693,0.693,1,card-belpic.c,1,0,50.0,1.0,50.0,1.0,1,0.037037037037037035,0.26455026455026454,0.9075700315670454,1.0
Sth,(HAVE_GUI) ||(BELPIC_PIN_PAD),1,1.099,0.693,0.693,1,card-belpic.c,1,1,50.0,1.0,50.0,1.0,2,0.07407407407407407,0.5291005291005291,0.9075700315670454,1.0
Alonbl,(HAVE_INTTYPES_H),1,2.079,1.946,0.693,4,card-rutoken.c,2,1,100.0,1.0,85.714,1.0,2,0.07407407407407407,0.8163265306122449,0.9919686727545783,1.0
Alonbl,(HAVE_INTTYPES_H),1,2.079,1.946,0.693,4,pkcs15-prkey-rutoken.c,2,1,100.0,1.0,85.714,1.0,2,0.25,8.695652173913043,0.9919686727545783,1.0
Alonbl,(HAVE_INTTYPES_H),1,2.079,1.946,0.693,4,pkcs15-tool.c,1,1,100.0,1.0,85.714,1.0,5,0.1282051282051282,0.7861635220125787,0.9919686727545783,1.0
Alonbl,(HAVE_INTTYPES_H),1,2.079,1.946,0.693,4,pkcs15-rutoken.c,1,1,50.0,1.0,85.714,1.0,1,0.1,2.0,0.9919686727545783,1.0
S,(HAVE_INTTYPES_H),0,2.079,1.099,1.792,4,card-rutoken.c,1,0,50.0,0.5,28.571,0.333,3,0.1111111111111111,1.2244897959183674,0.5170356030251704,0.5212217051062957
S,(HAVE_INTTYPES_H),0,2.079,1.099,1.792,4,pkcs15-rutoken.c,1,0,50.0,1.0,28.571,0.333,2,0.2,4.0,0.8166206030251704,0.8232322506289566
Fabled,(HAVE_LIBPCSCLITE) || (_WIN32),1,1.099,0.693,0.693,1,ctx.c,1,1,50.0,1.0,50.0,1.0,6,0.06666666666666667,0.19966722129783693,0.9075700315670454,1.0
