commit,data,desenvolvedor,arquivo,qtd_variabilidades,existencia,variabilidades,classificacao,ehautor,ownership,classificacao_ownership
2bc8819e8f68014ba35d03e56393e4d0c16386f8,2009-07-01,Aris Adamantiadis,connect.c,1,True,,Misto,Colaborador,71.42857142857143,Major
28b5d0f8751a8979231b3d2e6ccf182256219d52,2009-07-01,Andreas Schneider,crc32.c,1,True,,Misto,Colaborador,100.0,Major
28b5d0f8751a8979231b3d2e6ccf182256219d52,2009-07-01,Andreas Schneider,crypt.c,1,True,,Misto,Colaborador,75.0,Major
81dab99afcd0d9030aff9ab3f54a7a80101e36d2,2009-07-01,Andreas Schneider,crypt.c,1,True,,Misto,Colaborador,75.0,Major
766bae9d7626bb596fc3b60d2cd5fe5a7fc356db,2009-07-01,Andreas Schneider,crypt.c,1,False,,Misto,Colaborador,75.0,Major
91d0660cc3b0f72b690678862bb21cbe0328a186,2009-07-01,Aris Adamantiadis,crypt.c,1,True,,Misto,Colaborador,25.0,Major
3f778d9a3172ae49ef2f1862c544e65dd3dc2b8d,2009-07-01,Andreas Schneider,dh.c,1,True,,Misto,Colaborador,40.0,Major
28b5d0f8751a8979231b3d2e6ccf182256219d52,2009-07-01,Andreas Schneider,dh.c,1,True,,Misto,Colaborador,40.0,Major
56ee212641e8f5a008224da103dce78e421eb4b6,2009-07-01,Aris Adamantiadis,dh.c,1,True,,Misto,Colaborador,60.0,Major
91d0660cc3b0f72b690678862bb21cbe0328a186,2009-07-01,Aris Adamantiadis,dh.c,1,True,,Misto,Colaborador,60.0,Major
fc5dd23afa3b71d1020065be61842964852f3482,2009-07-01,Aris Adamantiadis,dh.c,1,True,,Misto,Colaborador,60.0,Major
91d0660cc3b0f72b690678862bb21cbe0328a186,2009-07-01,Aris Adamantiadis,gzip.c,1,True,,Misto,Autor,100.0,Major
1dcaebe1cef43389716a525e73da08056861a75d,2009-07-01,Andreas Schneider,init.c,1,True,,Misto,Colaborador,33.333333333333336,Major
052073c36d33089d3a99992840c88c6245461813,2009-07-01,Aris Adamantiadis,init.c,1,True,,Misto,Colaborador,66.66666666666667,Major
093983b80415bfbc79841b8d706fd1ce05362449,2009-07-01,Aris Adamantiadis,init.c,1,True,,Misto,Colaborador,66.66666666666667,Major
3b8c4dc750352288febb282c9f52f2cd20a760d5,2009-07-01,Andreas Schneider,kex.c,1,True,,Misto,Colaborador,40.0,Major
28b5d0f8751a8979231b3d2e6ccf182256219d52,2009-07-01,Andreas Schneider,kex.c,1,True,,Misto,Colaborador,40.0,Major
56ee212641e8f5a008224da103dce78e421eb4b6,2009-07-01,Aris Adamantiadis,kex.c,1,True,,Misto,Colaborador,60.0,Major
91d0660cc3b0f72b690678862bb21cbe0328a186,2009-07-01,Aris Adamantiadis,kex.c,1,True,,Misto,Colaborador,60.0,Major
fc5dd23afa3b71d1020065be61842964852f3482,2009-07-01,Aris Adamantiadis,kex.c,1,True,,Misto,Colaborador,60.0,Major
b534bfc520282a533fabf72c36f554b035460d6d,2009-07-01,Andreas Schneider,keyfiles.c,1,True,,Misto,Colaborador,30.0,Major
549fd32574244cf4b38061231734d628d0cb389a,2009-07-01,Andreas Schneider,keyfiles.c,1,True,,Misto,Colaborador,30.0,Major
766bae9d7626bb596fc3b60d2cd5fe5a7fc356db,2009-07-01,Andreas Schneider,keyfiles.c,1,False,,Misto,Colaborador,30.0,Major
d5b6f6cc37d17e8346f352764138f4b0a997d078,2009-07-01,Aris Adamantiadis,keyfiles.c,1,True,,Misto,Colaborador,70.0,Major
bbcbc8425c435a440d273755722dd08da71f3803,2009-07-01,Aris Adamantiadis,keyfiles.c,1,True,,Misto,Colaborador,70.0,Major
958a775afaf95837c78bfe3ef5941aaeede26ddc,2009-07-01,Aris Adamantiadis,keyfiles.c,1,True,,Misto,Colaborador,70.0,Major
56ee212641e8f5a008224da103dce78e421eb4b6,2009-07-01,Aris Adamantiadis,keyfiles.c,1,True,,Misto,Colaborador,70.0,Major
91d0660cc3b0f72b690678862bb21cbe0328a186,2009-07-01,Aris Adamantiadis,keyfiles.c,1,True,,Misto,Colaborador,70.0,Major
fc5dd23afa3b71d1020065be61842964852f3482,2009-07-01,Aris Adamantiadis,keyfiles.c,1,True,,Misto,Colaborador,70.0,Major
23b6c95e04adeff7cf49d7d8dffc74f1e3e4bc60,2009-07-01,Aris Adamantiadis,keyfiles.c,1,True,,Misto,Colaborador,70.0,Major
3b8c4dc750352288febb282c9f52f2cd20a760d5,2009-07-01,Andreas Schneider,keys.c,1,True,,Misto,Colaborador,100.0,Major
a935ad1857b91b6aa179d14137f520d978647341,2009-07-01,Aris Adamantiadis,libssh_scp.c,1,True,,Misto,Autor,100.0,Major
ba217dec1c7de84b1e51807660ccd2cc86f8dde4,2009-07-01,Aris Adamantiadis,libssh_scp.c,1,True,,Misto,Autor,100.0,Major
e73cbbe18c2a7e91ebc479f2cde3733951ffe7e0,2009-07-01,Aris Adamantiadis,main.c,1,True,,Misto,Autor,100.0,Major
3b8c4dc750352288febb282c9f52f2cd20a760d5,2009-07-01,Andreas Schneider,messages.c,1,True,,Misto,Colaborador,57.142857142857146,Major
28b5d0f8751a8979231b3d2e6ccf182256219d52,2009-07-01,Andreas Schneider,messages.c,1,True,,Misto,Colaborador,57.142857142857146,Major
debfd1f3a3c1829ae9a762588463ad7ec1b78abd,2009-07-01,Andreas Schneider,messages.c,1,True,,Misto,Colaborador,57.142857142857146,Major
83f65031c0e2bfb5bca323e27eabadcc4823a754,2009-07-01,Andreas Schneider,messages.c,1,True,,Misto,Colaborador,57.142857142857146,Major
